DECSLAT,DECSLON,year,month,day,CPUE
30.17,-88.1,1991,6,12,0
30.18,-88.1,1991,6,12,0
30.2,-88.12,1991,6,12,0
29.93,-88.16,1991,6,13,0
29.92,-88.3,1991,6,13,0.024390243902439025
29.88,-88.58,1991,6,13,0.030303030303030304
29.72,-88.5,1991,6,14,0
29.63,-88.47,1991,6,14,0.1
29.59,-88.45,1991,6,14,0.2
29.58,-88.32,1991,6,14,0.13333333333333333
29.53,-88.32,1991,6,14,0
29.39,-88.25,1991,6,14,0
29.28,-88.37,1991,6,14,0
29.25,-88.47,1991,6,14,0
29.27,-88.42,1991,6,14,0
29.27,-88.42,1991,6,14,0
29.31,-88.42,1991,6,15,0.3
29.36,-88.42,1991,6,15,0.02702702702702703
30.17,-88.43,1991,6,16,0.5625
29.99,-88.35,1991,6,16,0.058823529411764705
26.59,-96.58,1991,6,18,0
26.37,-96.35,1991,6,18,0
26.27,-96.46,1991,6,18,0
26.23,-96.55,1991,6,18,0.037037037037037035
26.25,-96.41,1991,6,19,0
26.12,-96.37,1991,6,19,0
26.07,-97.07,1991,6,19,0
26.09,-96.96,1991,6,19,0
26.11,-96.94,1991,6,19,0
26.25,-96.83,1991,6,19,0
26.24,-96.89,1991,6,19,0
26.25,-96.91,1991,6,19,0
26.21,-97.02,1991,6,19,0
26.23,-97.16,1991,6,19,0
26.31,-97.13,1991,6,19,0.07692307692307693
26.36,-96.96,1991,6,20,0.1
26.41,-97.02,1991,6,20,0.06666666666666667
26.44,-97.08,1991,6,20,0
26.53,-97.18,1991,6,20,0.375
26.98,-97.35,1991,6,20,0.2
26.97,-97.32,1991,6,20,0.5925925925925926
26.88,-97.24,1991,6,20,0.04
26.85,-97,1991,6,20,0
26.87,-96.7,1991,6,20,0
26.72,-96.83,1991,6,20,0
26.69,-96.89,1991,6,21,0
26.73,-97.12,1991,6,21,0
26.8,-97.31,1991,6,21,0.21428571428571427
26.8,-97.31,1991,6,21,0.42857142857142855
27.37,-97.3,1991,6,21,0
27.38,-97.29,1991,6,21,0.08333333333333333
27.53,-97.19,1991,6,21,0.8947368421052632
27.49,-97.05,1991,6,21,0.13333333333333333
27.39,-97.07,1991,6,21,0
27.09,-97.26,1991,6,21,0
27.23,-97.09,1991,6,21,0
27.39,-97.1,1991,6,22,0
27.45,-97.19,1991,6,22,0.043478260869565216
27.52,-96.99,1991,6,22,0
27.5,-96.58,1991,6,22,0
27.69,-96.2,1991,6,22,0
27.79,-96.35,1991,6,22,0.2542372881355932
27.82,-96.63,1991,6,22,0
27.56,-96.71,1991,6,22,0
27.4,-96.88,1991,6,23,0
27.73,-97.1,1991,6,23,0
27.95,-96.86,1991,6,23,0
28.02,-96.75,1991,6,23,0
28.02,-96.7,1991,6,23,0.11428571428571428
27.96,-96.5,1991,6,23,0
28.06,-96.38,1991,6,23,0.325
28.23,-96.54,1991,6,23,0
28.11,-96.74,1991,6,23,0.25
27.9,-96.49,1991,6,23,0
27.99,-96.37,1991,6,24,0
28.21,-96.41,1991,6,24,0
28.25,-96.45,1991,6,24,0
28.46,-96.22,1991,6,24,0
28.3,-95.96,1991,6,24,0
28.26,-95.7,1991,6,24,0.11538461538461539
28.15,-95.61,1991,6,24,0.016666666666666666
28.18,-95.7,1991,6,24,0.057692307692307696
28.04,-95.76,1991,6,24,0.06666666666666667
27.98,-95.74,1991,6,24,0.25
27.87,-95.59,1991,6,24,0
27.83,-95.56,1991,6,24,0
28.28,-95.44,1991,6,25,0
28.47,-95.47,1991,6,25,0
28.5,-95.59,1991,6,25,0.07142857142857142
28.21,-95.18,1991,6,25,0.05
28.17,-95.15,1991,6,25,0
28.12,-95.12,1991,6,25,0.08695652173913043
28.1,-94.67,1991,6,26,0.06896551724137931
28.1,-94.67,1991,6,26,0.034482758620689655
28.04,-94.85,1991,6,26,0
27.95,-94.87,1991,6,26,0.0196078431372549
28.01,-94.7,1991,6,26,0.06976744186046512
28.01,-94.42,1991,6,26,0
27.98,-94.46,1991,6,26,0
28.02,-94.62,1991,6,26,0.05405405405405406
27.96,-94.15,1991,6,27,0
27.91,-94.12,1991,6,27,0
28.24,-94.14,1991,6,27,0
28.19,-94.09,1991,6,27,0.02564102564102564
28.6,-93.99,1991,6,27,0.21428571428571427
28.68,-94.31,1991,6,27,1.7
28.67,-94.32,1991,6,27,0
28.56,-94.65,1991,6,27,0.10256410256410256
28.37,-94.79,1991,6,27,0.2
28.32,-94.78,1991,6,28,0.041666666666666664
28.63,-95.33,1991,6,28,0
28.85,-95.36,1991,6,28,0
29.08,-94.87,1991,6,28,0
28.8,-94.78,1991,6,28,0
28.65,-94.69,1991,6,28,0
28.54,-94.25,1991,6,29,0.2833333333333333
28.48,-94.23,1991,6,29,0.2
28.72,-94.3,1991,6,29,0.9047619047619048
28.92,-94.36,1991,6,29,0.058823529411764705
29.2,-94.01,1991,6,29,0.022222222222222223
29.26,-93.97,1991,6,29,0
29.37,-94.33,1991,6,29,0
29.42,-94.36,1991,6,29,0
29.08,-94.21,1991,6,29,0
28.88,-94.2,1991,6,30,0
28.95,-94.34,1991,6,30,0.09090909090909091
28.76,-93.77,1991,7,1,0.046511627906976744
28.57,-93.83,1991,7,2,0.2916666666666667
28.36,-93.71,1991,7,2,0
28.3,-93.73,1991,7,2,0
28.25,-93.73,1991,7,2,0
28.23,-93.95,1991,7,2,0
28.17,-93.95,1991,7,2,0
28.11,-93.97,1991,7,2,0
28.37,-93.8,1991,7,2,0.21666666666666667
28.43,-93.8,1991,7,2,0.2926829268292683
28.61,-93.91,1991,7,2,0
28.7,-93.49,1991,7,2,0.13333333333333333
28.7,-93.49,1991,7,2,0.03333333333333333
28.65,-93.4,1991,7,2,0.2
28.67,-93.25,1991,7,3,0.08333333333333333
28.61,-92.96,1991,7,3,0.08333333333333333
28.83,-92.87,1991,7,3,0.42857142857142855
28.82,-93.17,1991,7,3,0.6363636363636364
28.64,-93.09,1991,7,3,0.3
28.65,-93.27,1991,7,3,0
28.7,-93.48,1991,7,3,0.6153846153846154
28.67,-93.66,1991,7,3,0.3
28.72,-93.67,1991,7,3,0
29.07,-93.2,1991,7,3,0.06451612903225806
29.16,-93.01,1991,7,3,0.25
29.21,-93.02,1991,7,4,0
29.5,-93.58,1991,7,4,0.07692307692307693
29.49,-93.58,1991,7,4,0
29.18,-93.43,1991,7,4,0
29.05,-92.25,1991,7,4,0
29.14,-92.33,1991,7,4,0
29.26,-92.46,1991,7,4,0
29.27,-92.58,1991,7,5,0
29.44,-92.72,1991,7,5,0
29.39,-92.72,1991,7,5,0
29.53,-92.63,1991,7,5,0
29.45,-92.74,1991,7,5,0
29.4,-92.77,1991,7,5,0
29.18,-92.7,1991,7,5,0.3148148148148148
28.96,-92.03,1991,7,5,0
28.89,-92.24,1991,7,5,0.027777777777777776
28.89,-92.24,1991,7,5,0.027777777777777776
28.57,-92.61,1991,7,6,0.029411764705882353
28.53,-92.52,1991,7,6,0
28.48,-92.51,1991,7,6,0.0975609756097561
28.58,-92.37,1991,7,6,0
28.68,-92,1991,7,6,0
28.44,-92.39,1991,7,6,0
28.38,-92.39,1991,7,6,0
28.32,-92.39,1991,7,6,0
28.16,-92.32,1991,7,6,0
28.26,-92.47,1991,7,6,0
28.21,-92.46,1991,7,6,0
28.17,-92.41,1991,7,7,0
28.13,-92.42,1991,7,7,0
28.06,-92.52,1991,7,7,0
28.09,-92.19,1991,7,7,0
28.13,-92.07,1991,7,7,0
28.21,-91.9,1991,7,7,0
28.16,-91.88,1991,7,7,0
28.11,-91.69,1991,7,7,0
28.53,-91.91,1991,7,7,0.08333333333333333
28.48,-91.89,1991,7,7,0
28.76,-91.72,1991,7,8,0
28.78,-91.53,1991,7,8,0
28.91,-91.3,1991,7,8,0
28.61,-91.39,1991,7,8,0.043478260869565216
28.6,-91.43,1991,7,8,0
28.51,-91.19,1991,7,8,0
28.5,-91.13,1991,7,8,0
28.25,-91.11,1991,7,8,0
28.6,-91.21,1991,7,8,0
28.79,-91.05,1991,7,9,0
29,-90.47,1991,7,9,0
28.91,-90.35,1991,7,9,0
28.95,-90.29,1991,7,9,0
29.02,-90.21,1991,7,9,0
29,-89.92,1991,7,9,0
28.86,-89.94,1991,7,9,0
28.89,-89.9,1991,7,9,0
28.78,-90.15,1991,7,10,0
28.62,-90.3,1991,7,10,0
28.64,-90.32,1991,7,10,0.4
28.55,-90.83,1991,7,10,0
28.53,-90.85,1991,7,10,0
28.84,-90.85,1991,7,10,0
28.96,-90.49,1991,7,10,0
28.86,-90.78,1991,7,10,0
28.57,-90.71,1991,7,11,0
28.3,-90.7,1991,7,11,0
28.37,-90.71,1991,7,11,0.05
28.37,-90.71,1991,7,11,0.03333333333333333
28.32,-90.71,1991,7,11,0
28.3,-90.67,1991,7,11,0
28.2,-90.72,1991,7,11,0
28.53,-90.47,1991,7,11,0.3953488372093023
28.36,-90.22,1991,7,11,0
28.67,-90.03,1991,7,12,0
28.71,-89.84,1991,7,12,0
28.76,-89.84,1991,7,12,0
28.98,-89.52,1991,7,12,0.1
28.98,-89.52,1991,7,12,0
29.12,-89.78,1991,7,12,0
29.1,-90.04,1991,7,12,0
29.06,-89.98,1991,7,12,0
29.1,-89.95,1991,7,12,0
29.04,-89.85,1991,7,12,0
29.13,-88.75,1991,7,13,0
29.4,-88.93,1991,6,14,0
29.32,-88.92,1991,6,14,0
29.13,-88.88,1991,6,14,0
29.06,-88.88,1991,6,14,0
29.11,-88.75,1991,6,14,0
29.27,-88.93,1991,6,15,0
29.28,-88.86,1991,6,15,0
29.38,-88.85,1991,6,15,0
29.52,-88.93,1991,6,15,0
29.36,-88.82,1991,6,15,0
29.39,-88.8,1991,6,15,0
29.43,-88.73,1991,6,15,0
29.51,-88.61,1991,6,15,0
29.41,-88.73,1991,6,15,0.07692307692307693
29.55,-88.57,1991,6,16,0
29.94,-88.63,1991,6,16,0.3409090909090909
29.94,-88.66,1991,6,16,0.12903225806451613
29.84,-88.64,1991,6,16,0
30.12,-88.58,1991,6,16,0.043478260869565216
30.19,-88.46,1991,6,16,0
30.02,-88.78,1991,6,16,0
30,-88.8,1991,6,24,0
30.08,-88.63,1991,6,24,0.05
30.2,-88.73,1991,6,25,0
29.28,-89.73,1991,7,8,0
29.22,-89.56,1991,7,8,0
29.24,-89.96,1991,7,8,0
28.93,-90.35,1991,7,9,0
28.97,-90.28,1991,7,9,0
29.04,-90.2,1991,7,9,0
28.89,-90.78,1991,7,9,0
29.13,-91.61,1991,7,10,0
29.19,-92.24,1991,7,10,0
29.56,-92.54,1991,7,10,0
29.62,-92.83,1991,7,10,0
29.74,-93.47,1991,7,10,0
29.65,-92.93,1991,7,11,0
29.55,-92.62,1991,7,11,0
29,-91.13,1991,7,11,0
30.18,-88.61,1992,6,11,0.08333333333333333
30.12,-88.63,1992,6,11,0
30.19,-88.48,1992,6,12,0
30.09,-88.52,1992,6,12,0
30.01,-88.35,1992,6,12,0
30.03,-88.42,1992,6,12,0
30.02,-88.27,1992,6,12,0
30,-88.27,1992,6,12,0
29.97,-88.28,1992,6,12,0.06666666666666667
29.97,-88.29,1992,6,12,0
29.59,-88.53,1992,6,12,0.35294117647058826
29.61,-88.54,1992,6,12,2.9
29.61,-88.58,1992,6,12,0.3
29.72,-88.74,1992,6,13,0
29.56,-88.54,1992,6,13,0.038461538461538464
29.57,-88.62,1992,6,13,0
29.56,-88.6,1992,6,13,0.25
29.5,-88.67,1992,6,13,2.7058823529411766
29.49,-88.72,1992,6,13,0
29.45,-88.71,1992,6,13,0
29.27,-88.91,1992,6,13,0
29.24,-88.92,1992,6,13,0
29.25,-88.91,1992,6,13,0
29.29,-88.9,1992,6,14,0
29.25,-88.84,1992,6,14,0.08333333333333333
29.21,-88.78,1992,6,14,0
29.37,-88.77,1992,6,14,0
29.92,-88.73,1992,6,22,0
29.85,-88.74,1992,6,22,0.42857142857142855
29.85,-88.76,1992,6,22,0.2
29.25,-89.65,1992,7,10,0
29.06,-90.57,1992,7,11,0
29.05,-90.76,1992,7,11,0
29.07,-90.55,1992,7,11,0
29.02,-90.78,1992,7,11,0
29.06,-91.7,1992,7,12,0
29.18,-92.27,1992,7,12,0
29.74,-93.13,1992,7,12,0
29.74,-93.25,1992,7,12,0
29.78,-93.27,1992,7,13,0
29.71,-93.76,1992,7,13,0
29.69,-93.42,1992,7,13,0
28.99,-90.33,1996,7,1,0
28.98,-90.33,1996,7,2,0
28.88,-90.11,1996,7,2,0
28.87,-90.28,1996,7,2,0
28.99,-90.36,1996,7,2,0
28.93,-90.47,1996,7,2,0
28.88,-90.1,1996,7,2,0.03333333333333333
28.88,-90.28,1996,7,2,0
29,-90.35,1996,7,3,0
28.93,-90.47,1996,7,3,0
28.65,-90.32,1996,7,3,0
28.59,-90.42,1996,7,3,0.08695652173913043
28.49,-90.69,1996,7,3,0.2
28.65,-90.32,1996,7,3,0.043478260869565216
28.59,-90.41,1996,7,3,0.6086956521739131
28.49,-90.68,1996,7,4,0.13333333333333333
28.55,-90.85,1996,7,4,0
28.57,-90.9,1996,7,4,0
28.77,-90.97,1996,7,4,0
28.84,-91.03,1996,7,4,0
28.55,-90.86,1996,7,4,0
28.58,-90.9,1996,7,4,0
28.78,-90.97,1996,7,5,0
28.84,-91.03,1996,7,5,0
29.52,-87.69,1989,6,9,0
29.5,-87.74,1989,6,9,0.06060606060606061
29.47,-87.79,1989,6,10,0.13333333333333333
29.38,-88.05,1989,6,10,0
29.78,-88.57,1989,7,7,0
29.77,-88.45,1989,7,7,0.027777777777777776
29.55,-88.64,1989,7,7,0
29.46,-88.74,1989,7,7,0
29.2,-88.9,1989,7,7,0
29.39,-88.79,1989,7,7,0
29.58,-88.55,1989,7,8,0.25
29.32,-88.84,1989,7,8,0
29.39,-88.77,1989,7,8,0
29.11,-88.7,1989,7,8,0
29.41,-88.1,1989,7,8,0
29.43,-87.96,1989,7,9,0
29.4,-88.2,1989,7,9,0
29.65,-87.68,1989,7,9,0
29.83,-87.9,1989,7,9,0
29.64,-87.83,1989,7,9,0
29.78,-87.92,1989,7,10,0.04081632653061224
29.9,-87.95,1989,7,10,0
29.72,-88.26,1989,7,10,0.36666666666666664
30.08,-87.85,1989,7,10,0.4117647058823529
30.03,-87.91,1989,7,10,0
30.11,-87.85,1989,7,10,0
30,-87.99,1989,7,10,0.4
29.98,-87.98,1989,7,11,3.1
29.83,-88.48,1989,7,11,0
29.99,-88.75,1989,7,11,0
29.97,-88.44,1989,7,11,0
29.99,-88.43,1989,7,11,0.03571428571428571
30.04,-88.5,1989,7,11,0
30.12,-88.86,1989,7,11,0
30.23,-87.7,1986,6,10,0
30.04,-87.93,1986,6,10,0
30,-88.07,1986,6,11,0
29.96,-88.05,1986,6,11,0
29.99,-88.17,1986,6,11,0
29.89,-87.97,1986,6,11,0
30.19,-87.54,1986,7,16,0
30.21,-87.8,1986,7,16,0
30.2,-87.88,1986,7,16,0
30.09,-88.15,1986,7,17,0
30.14,-88.1,1986,7,17,0
30.15,-88.05,1986,7,17,0
29.82,-88.15,1995,6,17,0
29.67,-88.49,1995,6,18,0.03225806451612903
29.48,-88.62,1995,6,18,0
29.49,-88.16,1995,6,18,0
29.44,-88.17,1995,6,18,0
29.77,-88.06,1995,6,18,0
29.75,-88.27,1995,6,18,0.2
29.75,-88.27,1995,6,18,0.23636363636363636
29.4,-88.22,1995,6,18,0.017543859649122806
29.18,-88.58,1995,6,18,0
28.96,-88.99,1995,6,19,0
29.35,-88.67,1995,6,19,0.06666666666666667
29.3,-88.66,1995,6,19,0.13636363636363635
29.34,-88.13,1995,6,19,0.061224489795918366
29.3,-88.12,1995,6,19,0
26.17,-96.39,1995,6,23,0
26.58,-96.62,1995,6,23,0
26.29,-96.35,1995,6,23,0
26.02,-96.86,1995,6,24,0
26.01,-96.87,1995,6,24,0
26.15,-97.07,1995,6,24,0.6774193548387096
26.13,-97.12,1995,6,24,0
26.16,-97.15,1995,6,24,0
26.19,-97.16,1995,6,24,0
26.24,-97.16,1995,6,24,0
26.33,-97.13,1995,6,24,0
26.38,-97,1995,6,24,0
26.45,-97.03,1995,6,24,0
26.26,-96.93,1995,6,24,0
26.14,-96.96,1995,6,24,0
26.03,-97.06,1995,6,25,0.045454545454545456
26.04,-97.11,1995,6,25,0.07692307692307693
26.04,-97.11,1995,6,25,0.3076923076923077
26.44,-97.22,1995,6,25,0
26.95,-97.05,1995,6,25,0
26.96,-96.64,1995,6,25,0
26.77,-97.03,1995,6,25,0
26.95,-97.13,1995,6,26,0
27.11,-97.04,1995,6,26,0
27.5,-96.39,1995,6,26,0
27.47,-96.33,1995,6,26,0.037037037037037035
27.36,-96.55,1995,6,26,0.03636363636363636
27.41,-96.57,1995,6,26,0
27.42,-96.73,1995,6,26,0.2
27.42,-96.8,1995,6,26,0.1
27.14,-96.72,1995,6,26,0
27.18,-96.78,1995,6,26,0
27.21,-97.13,1995,6,27,0
27.05,-97.22,1995,6,27,0
27.43,-97.17,1995,6,27,0
27.53,-97.08,1995,6,27,0
27.55,-96.98,1995,6,27,0
27.45,-97.07,1995,6,27,0.03225806451612903
27.24,-97.25,1995,6,27,0.08695652173913043
27.15,-97.3,1995,6,27,1.2608695652173914
27.15,-97.3,1995,6,27,0.13043478260869565
27.14,-97.35,1995,6,27,0.5
27.33,-97.19,1995,6,28,0
27.6,-97.17,1995,6,28,0.391304347826087
27.6,-97.17,1995,6,28,0.6521739130434783
27.33,-96.92,1995,6,28,0
27.97,-96.9,1995,6,28,0
28.03,-96.8,1995,6,28,0
27.9,-96.71,1995,6,28,0
27.73,-96.43,1995,6,28,0.016666666666666666
27.52,-96.65,1995,6,28,0.05
27.55,-96.71,1995,6,28,0
27.91,-96.66,1995,6,29,0.03125
27.92,-96.35,1995,6,29,1.1111111111111112
28.21,-96.3,1995,6,29,0
28.02,-96.5,1995,6,29,0
28.04,-96.38,1995,6,29,0
28.01,-96.31,1995,6,29,0
28.05,-95.97,1995,6,29,0.022727272727272728
28.04,-96.38,1995,6,30,0
28.23,-96.5,1995,6,30,0.2777777777777778
28.3,-96.25,1995,6,30,0
28.35,-96.11,1995,6,30,0
28.37,-96.07,1995,6,30,0.017857142857142856
28.36,-96.21,1995,6,30,0.03333333333333333
28.43,-96.17,1995,6,30,0
28.46,-95.9,1995,6,30,0.10344827586206896
28.29,-95.6,1995,6,30,0.15
28.26,-95.57,1995,6,30,0
28.09,-95.82,1995,7,1,0.05
28.05,-95.8,1995,7,1,0
28.03,-95.83,1995,7,1,0
27.98,-95.83,1995,7,1,0.05
27.93,-95.83,1995,7,1,0.21052631578947367
27.72,-95.72,1995,7,1,0
28.09,-95.82,1995,7,1,0
28.15,-95.62,1995,7,1,0.13333333333333333
28.32,-95.47,1995,7,1,0.07142857142857142
28.33,-95.34,1995,7,1,0.11320754716981132
28.53,-95.43,1995,7,1,0.024390243902439025
28.72,-95.64,1995,7,2,0
28.71,-95.21,1995,7,2,0.075
28.73,-94.98,1995,7,2,0.037037037037037035
28.62,-94.92,1995,7,2,0.6530612244897959
28.34,-95.16,1995,7,2,0.4666666666666667
28.01,-95.09,1995,7,2,0
27.98,-94.46,1995,7,2,0
28.03,-94.43,1995,7,2,0
29.25,-94.7,1995,7,5,0
28.95,-95.03,1995,7,5,0
29.01,-95.08,1995,7,5,0
28.65,-95.11,1995,7,6,0
28.64,-94.66,1995,7,6,0.5333333333333333
28.38,-94.25,1995,7,6,0.08333333333333333
28.34,-94.21,1995,7,6,0.2
28.29,-94.18,1995,7,6,0.21666666666666667
28.25,-94.14,1995,7,6,0.3125
28.15,-94.3,1995,7,6,0
28.09,-94.29,1995,7,6,0
28.09,-94.12,1995,7,6,0.016666666666666666
28.02,-94.15,1995,7,6,0
28.07,-94.24,1995,7,7,0
28.14,-94.26,1995,7,7,0.017857142857142856
27.98,-93.96,1995,7,7,0
28.12,-93.52,1995,7,7,0
28.46,-93.68,1995,7,7,0.058823529411764705
28.36,-93.33,1995,7,7,0.016666666666666666
28.3,-93.31,1995,7,8,0
28.25,-93.3,1995,7,8,0.016666666666666666
28.65,-93.25,1995,7,8,0.06666666666666667
28.67,-93.28,1995,7,8,0.38461538461538464
28.74,-93.41,1995,7,8,0.09523809523809523
28.68,-93.64,1995,7,8,0.6666666666666666
28.57,-93.73,1995,7,8,0.08
28.57,-93.73,1995,7,8,0.04
28.67,-93.8,1995,7,8,0.2222222222222222
28.64,-93.7,1995,7,8,2.4545454545454546
28.64,-93.7,1995,7,8,0.09090909090909091
28.68,-93.61,1995,7,8,1
28.68,-93.61,1995,7,8,0.08333333333333333
28.71,-93.55,1995,7,9,0.65
28.71,-93.55,1995,7,9,0.06666666666666667
28.8,-93.56,1995,7,9,0.07407407407407407
28.8,-93.56,1995,7,9,0.037037037037037035
28.94,-93.93,1995,7,9,0.10344827586206896
28.94,-93.93,1995,7,9,0.9655172413793104
29.52,-94.26,1995,7,9,0
29.38,-93.94,1995,7,9,0.08
29.19,-93.47,1995,7,9,0
29.09,-93.96,1995,7,9,0.03333333333333333
29.09,-93.96,1995,7,9,0.08333333333333333
29.04,-93.95,1995,7,9,0.8035714285714286
29.25,-93.57,1995,7,10,0.03333333333333333
29.32,-93.12,1995,7,10,0
29.36,-93.33,1995,7,10,0
29.32,-93.08,1995,7,10,0
29.58,-92.99,1995,7,10,0
29.56,-92.8,1995,7,10,0
29.41,-92.94,1995,7,10,0
29.17,-92.76,1995,7,11,0.041666666666666664
29.13,-92.43,1995,7,11,0
29.11,-92.69,1995,7,11,0
28.6,-92.83,1995,7,11,0.6511627906976745
28.6,-93.15,1995,7,11,0.13333333333333333
28.6,-93.15,1995,7,11,0.03333333333333333
28.64,-93.13,1995,7,12,0.4358974358974359
28.64,-93.13,1995,7,12,0.10256410256410256
28.64,-92.68,1995,7,12,0.7450980392156863
28.46,-92.34,1995,7,12,0.016666666666666666
28.4,-92.33,1995,7,12,0
28.34,-92.34,1995,7,12,0
28.28,-92.33,1995,7,12,0
28.22,-92.31,1995,7,12,0
28.09,-92.38,1995,7,12,0
28.04,-92.37,1995,7,12,0
28.1,-92.53,1995,7,12,0
28.09,-92.35,1995,7,12,0
28.17,-92.59,1995,7,13,0
28.17,-92.82,1995,7,13,0
28.22,-92.84,1995,7,13,0
28.45,-92.06,1995,7,13,0.25
28.5,-92.06,1995,7,13,0.020833333333333332
28.5,-92.06,1995,7,13,0.020833333333333332
28.6,-91.78,1995,7,13,0.21568627450980393
28.6,-91.78,1995,7,13,0.0196078431372549
28.62,-91.7,1995,7,13,0.043478260869565216
28.69,-91.83,1995,7,13,0
28.71,-91.83,1995,7,13,0.016129032258064516
28.85,-92.07,1995,7,14,0
29,-92.35,1995,7,14,0
29.12,-92.05,1995,7,14,0
29.07,-91.82,1995,7,14,0
28.93,-92.03,1995,7,14,0.022727272727272728
28.59,-92.34,1995,7,14,0.11666666666666667
28.57,-92.29,1995,7,14,0.09090909090909091
28.54,-92.1,1995,7,14,0
28.54,-92.1,1995,7,15,0.022222222222222223
28.53,-91.9,1995,7,15,0.15
28.58,-91.89,1995,7,15,0
28.26,-91.53,1995,7,15,0.05
28.2,-91.54,1995,7,15,0
28.21,-91.43,1995,7,15,0
28.17,-91.35,1995,7,15,0
28.12,-91.35,1995,7,15,0
28.27,-91.27,1995,7,15,0
28.44,-91.09,1995,7,15,0
28.68,-91.16,1995,7,16,0
28.62,-91.38,1995,7,16,0.043478260869565216
28.67,-91.45,1995,7,16,0.06060606060606061
28.75,-91.6,1995,7,16,0.18181818181818182
28.64,-91.52,1995,7,16,0.09090909090909091
28.66,-91.25,1995,7,16,0
28.61,-91.08,1995,7,16,0
28.58,-90.95,1995,7,16,0
28.83,-90.8,1995,7,16,0
28.69,-90.6,1995,7,16,0
28.39,-90.54,1995,7,16,0
28.34,-90.54,1995,7,16,0.02631578947368421
28.23,-90.67,1995,7,17,0
28.21,-90.48,1995,7,17,0
28.19,-90.42,1995,7,17,0
28.29,-90.38,1995,7,17,0
28.51,-90.56,1995,7,17,0
28.69,-90.13,1995,7,17,0.29411764705882354
29.05,-90.23,1995,7,17,0
28.94,-90.45,1995,7,17,0
28.94,-90.55,1995,7,17,0
28.9,-90.37,1995,7,17,0
28.61,-90.35,1995,7,18,0
28.59,-90.37,1995,7,18,0
28.73,-89.91,1995,7,18,0
28.96,-89.55,1995,7,18,0
29.01,-89.6,1995,7,18,0.26666666666666666
29.09,-89.67,1995,7,18,0
29.08,-89.79,1995,7,18,0
29.04,-89.85,1995,7,18,0
29.21,-89.89,1995,7,18,0
29.21,-89.78,1995,7,18,0
29.01,-89.55,1995,7,19,0
28.98,-89.52,1995,7,19,0
29.48,-88.86,1982,6,1,0
29.37,-88.84,1982,6,2,0.2
29.33,-88.82,1982,6,2,0
29.99,-88.22,1982,6,2,0
30.16,-88.23,1982,6,3,0.047619047619047616
30.19,-88.33,1982,6,3,0
30.1,-88.44,1982,6,3,0
29.9,-88.28,1982,6,3,0.03333333333333333
29.77,-88.21,1982,6,3,0.17647058823529413
29.68,-88.55,1982,6,4,0
29.6,-88.32,1982,6,4,0.16129032258064516
29.58,-88.28,1982,6,4,0
29.38,-87.97,1982,6,4,0
29.39,-88.06,1982,6,4,0
29.46,-88,1982,6,5,0
29.61,-88.04,1982,6,5,0
29.5,-87.77,1982,6,5,0
30,-87.15,1982,6,6,0
30.12,-87.23,1982,6,6,0
30.3,-87.26,1982,6,7,0
30.23,-87.35,1982,6,7,0
30.21,-87.42,1982,6,7,0
30.14,-87.58,1982,6,7,0
29.49,-87.6,1982,6,7,0
29.6,-87.65,1982,6,7,0
29.76,-87.51,1982,6,8,0
29.81,-87.84,1982,6,8,1.1818181818181819
30.01,-87.78,1982,6,8,1.3571428571428572
30.02,-88.03,1982,6,8,0
30.17,-87.98,1982,6,9,0
30.17,-88.46,1982,6,9,0
29.96,-88.77,1982,6,9,0
29.98,-88.78,1982,6,9,0
30.01,-88.57,1982,6,9,0
30.06,-88.63,1982,6,10,0
30.14,-88.66,1982,6,10,0
30.17,-88.65,1982,6,10,0
30.21,-88.65,1982,6,10,0
29.08,-88.99,1982,6,14,0
28.94,-89.2,1982,6,15,0
28.93,-89.21,1982,6,15,0
28.95,-89.27,1982,6,15,0
28.96,-89.29,1982,6,15,0
28.94,-89.27,1982,6,15,0
28.9,-89.27,1982,6,15,0
28.91,-89.3,1982,6,16,0
28.85,-89.47,1982,6,17,0
28.88,-89.47,1982,6,17,0
28.8,-89.52,1982,6,17,0
28.84,-89.62,1982,6,17,0
28.96,-89.49,1982,6,17,0
28.96,-89.53,1982,6,17,0
28.97,-89.55,1982,6,17,0
29,-89.57,1982,6,18,0
29.12,-89.51,1982,6,18,0
29,-89.76,1982,6,18,0
29.19,-89.73,1982,6,18,0
29.12,-89.88,1982,6,18,0
29.03,-89.9,1982,6,19,0
29.04,-89.93,1982,6,19,0.047619047619047616
28.94,-89.98,1982,6,19,0
28.85,-90,1982,6,19,0
28.75,-89.96,1982,6,19,0
28.77,-90.08,1982,6,19,0
28.89,-90.18,1982,6,20,0
28.94,-90.15,1982,6,20,0
29.01,-90.31,1982,6,20,0
28.99,-90.41,1982,6,20,0
29,-90.49,1982,6,20,0
28.86,-90.89,1982,6,20,0
28.85,-90.87,1982,6,20,0
28.9,-90.43,1982,6,21,0
28.95,-90.38,1982,6,21,0
28.62,-90.43,1982,6,21,0
28.61,-90.35,1982,6,21,0.2727272727272727
28.59,-90.34,1982,6,21,0
28.51,-90.35,1982,6,21,0.2727272727272727
28.44,-90.47,1982,6,22,1.52
28.31,-90.58,1982,6,22,0
28.37,-90.64,1982,6,22,0.3
28.39,-90.69,1982,6,22,0
28.34,-90.96,1982,6,22,0
28.2,-90.81,1982,6,22,0
28.2,-90.66,1982,6,23,0
